address
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': [], 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310000', 'street': [], 'number': [], 'location': '121.473701,31.230416', 'level': '省'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市黄浦区陕西北路|851号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '黄浦区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310101', 'street': '陕西北路', 'number': '851号', 'location': '121.448247,31.236052', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区长临路380弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.436259,31.316813', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区少年村路479弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.432985,31.300159', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区升平街41弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.460801,31.225633', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区石门一路|26', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '石门一路', 'number': '26', 'location': '121.463369,31.224602', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区石门一路|30', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '石门一路', 'number': '30', 'location': '121.463377,31.224672', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区石门一路31弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.462845,31.224652', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区寿阳路|300', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '寿阳路', 'number': '300', 'location': '121.456209,31.300017', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区谈家桥路|90号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '谈家桥路', 'number': '90号', 'location': '121.452683,31.260424', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市虹口区塘沽路77弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '虹口区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310109', 'street': [], 'number': [], 'location': '121.493336,31.247320', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区天目西路|55', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '天目西路', 'number': '55', 'location': '121.459646,31.246269', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区天目中路|428号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '天目中路', 'number': '428号', 'location': '121.467350,31.243874', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区天目中路|480号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '天目中路', 'number': '480号', 'location': '121.466168,31.243685', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区天目中路749弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.461127,31.245985', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市虹口区天通庵路|456号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '虹口区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310109', 'street': '天通庵路', 'number': '456号', 'location': '121.475020,31.260173', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区通阁路', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.470774,31.259569', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区通阁路200弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.470850,31.260951', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区万航渡路623弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.434610,31.227001', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区万航渡路661弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.432791,31.227391', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区万航渡路858弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.429786,31.226086', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区万航渡路|92', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '万航渡路', 'number': '92', 'location': '121.442910,31.224260', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区万荣路', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.443781,31.278495', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区万荣路388弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.442763,31.273474', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区万荣路|977', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '万荣路', 'number': '977', 'location': '121.442060,31.288790', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区闻喜路1223弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.442336,31.307740', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区武定路|650号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '武定路', 'number': '650号', 'location': '121.446923,31.232833', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区武定西路|1320', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '武定西路', 'number': '1320', 'location': '121.432310,31.224862', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区西宝兴路922弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.467740,31.269446', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区西藏北路|1139', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '西藏北路', 'number': '1139', 'location': '121.466208,31.262006', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区西藏北路1303弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.464799,31.263049', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区西康路|911', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '西康路', 'number': '911', 'location': '121.442830,31.239107', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市奉贤区新丰路|386', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '奉贤区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310120', 'street': '新丰路', 'number': '386', 'location': '121.443512,31.238537', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区新丰路518弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.441708,31.238250', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区新疆路|435', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '新疆路', 'number': '435', 'location': '121.466058,31.243503', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区新疆路|518号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '新疆路', 'number': '518号', 'location': '121.466738,31.242797', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区新闸路|1132', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '新闸路', 'number': '1132', 'location': '121.454566,31.233018', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区延安中路877弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.453963,31.221840', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区延平路123弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.440903,31.228773', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区延长中路451弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.451904,31.270556', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区延长中路519弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.451176,31.269955', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区延长中路|540', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '延长中路', 'number': '540', 'location': '121.451129,31.269615', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区延长中路561弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.449499,31.270298', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区延长中路700弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.447505,31.266513', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区阳城路100弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.429401,31.285034', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区阳城路280弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.424638,31.285315', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区宜川路733弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.438914,31.270483', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区宜川路810弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.437672,31.272193', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区永兴路|177号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '永兴路', 'number': '177号', 'location': '121.474074,31.254176', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区俞泾港路|21', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '俞泾港路', 'number': '21', 'location': '121.464982,31.265764', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区原平路|791', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '原平路', 'number': '791', 'location': '121.431454,31.292707', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区原平路917弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.431285,31.294965', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区运城路|588号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '运城路', 'number': '588号', 'location': '121.433180,31.275527', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区止园路400弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.468175,31.260391', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区止园路|405', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '止园路', 'number': '405', 'location': '121.468009,31.261670', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区芷江中路418弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.470589,31.259147', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区芷江中路531弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.468426,31.258489', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区芷江中路660弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.468621,31.258297', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区中华新路893弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.456916,31.254875', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区中山北路570弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.465489,31.261352', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区中兴路1385弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': [], 'number': [], 'location': '121.460646,31.252634', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市静安区中兴路|662', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '静安区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310106', 'street': '中兴路', 'number': '662', 'location': '121.472490,31.254912', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': [], 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310000', 'street': [], 'number': [], 'location': '121.473701,31.230416', 'level': '省'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市徐汇区安亭路81弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '徐汇区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310104', 'street': [], 'number': [], 'location': '121.448200,31.203388', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市徐汇区百花街345弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '徐汇区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310104', 'street': [], 'number': [], 'location': '121.414394,31.146127', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市徐汇区百花街|350号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '徐汇区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310104', 'street': '百花街', 'number': '350号', 'location': '121.413730,31.145968', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市徐汇区百色路133弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '徐汇区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310104', 'street': [], 'number': [], 'location': '121.447558,31.142997', 'level': '道路'}]}"
